"rating","price_usd","dominant_label","norm_sentiment","skin_type","token_count","mentions_social_media"
5,36,"Problematic Skin (Acne/Sensitivity)",0.16,"combination",50,FALSE
5,32,"Problematic Skin (Acne/Sensitivity)",0.194690265486726,"combination",113,FALSE
4,38,"Problematic Skin (Acne/Sensitivity)",0.137931034482759,"dry",29,FALSE
5,42,"Moisterization",0.363636363636364,"normal",11,FALSE
5,40,"Texture, Fragrance & Makeup",0.25,"dry",20,FALSE
5,89,"Purchase Experience & Satisfaction",0.25,"combination",20,FALSE
5,9.99,"Texture, Fragrance & Makeup",1.2,"combination",5,FALSE
5,58,"Texture, Fragrance & Makeup",0.264705882352941,"combination",34,FALSE
4,10.99,"Texture, Fragrance & Makeup",0.175,"combination",40,FALSE
5,50,"Problematic Skin (Acne/Sensitivity)",0.1875,"combination",32,FALSE
5,20,"Texture, Fragrance & Makeup",0.25,"combination",24,FALSE
5,74,"Purchase Experience & Satisfaction",0.3,"dry",40,FALSE
5,60,"Purchase Experience & Satisfaction",0.31578947368421,"dry",19,FALSE
5,38,"Texture, Fragrance & Makeup",0.375,"combination",8,FALSE
3,20,"Purchase Experience & Satisfaction",0.26984126984127,"dry",63,FALSE
5,24,"Moisterization",0.075,"combination",40,FALSE
4,28,"Problematic Skin (Acne/Sensitivity)",0.0909090909090909,"normal",33,FALSE
5,90,"Moisterization",0.0857142857142857,"combination",35,FALSE
5,14,"Problematic Skin (Acne/Sensitivity)",0.454545454545455,"combination",11,FALSE
4,14,"Moisterization",0.5,"combination",12,FALSE
5,24,"Purchase Experience & Satisfaction",0.227272727272727,"dry",22,FALSE
5,49,"Texture, Fragrance & Makeup",0.0666666666666667,"normal",30,FALSE
3,26,"Purchase Experience & Satisfaction",0.124223602484472,"oily",161,FALSE
5,10.9,"Purchase Experience & Satisfaction",0.296296296296296,"oily",27,FALSE
3,11.99,"Moisterization",0.214285714285714,"combination",42,FALSE
3,36,"Purchase Experience & Satisfaction",0.238095238095238,"combination",21,FALSE
5,132,"Problematic Skin (Acne/Sensitivity)",0.454545454545455,"combination",11,FALSE
5,60,"Texture, Fragrance & Makeup",0.183673469387755,"combination",49,FALSE
5,52,"Purchase Experience & Satisfaction",0,"dry",30,FALSE
5,9.99,"Purchase Experience & Satisfaction",-0.0625,"combination",32,FALSE
5,65,"Purchase Experience & Satisfaction",0.34375,"combination",32,FALSE
4,14,"Purchase Experience & Satisfaction",0,"combination",32,FALSE
4,18,"Problematic Skin (Acne/Sensitivity)",0.25,"combination",32,FALSE
5,70,"Texture, Fragrance & Makeup",1.09090909090909,"combination",11,FALSE
5,38,"Purchase Experience & Satisfaction",0.0454545454545455,"combination",22,FALSE
5,74,"Problematic Skin (Acne/Sensitivity)",0.118421052631579,"combination",76,FALSE
5,18,"Moisterization",0.2,"combination",10,FALSE
5,38,"Problematic Skin (Acne/Sensitivity)",0.287878787878788,"combination",66,FALSE
4,115,"Texture, Fragrance & Makeup",0.25,"combination",28,FALSE
5,39,"Problematic Skin (Acne/Sensitivity)",0.714285714285714,"oily",7,FALSE
2,99,"Purchase Experience & Satisfaction",0.2,"combination",30,FALSE
5,38,"Problematic Skin (Acne/Sensitivity)",0.678571428571429,"combination",28,FALSE
1,9.5,"Purchase Experience & Satisfaction",0.15,"combination",20,FALSE
1,38,"Moisterization",-0.285714285714286,"normal",21,FALSE
5,48,"Texture, Fragrance & Makeup",0.545454545454545,"combination",11,FALSE
5,98,"Texture, Fragrance & Makeup",0.291666666666667,"combination",24,FALSE
5,65,"Moisterization",0.148148148148148,"dry",27,FALSE
3,52,"Moisterization",0.394736842105263,"combination",38,FALSE
5,18,"Texture, Fragrance & Makeup",0.333333333333333,"combination",39,FALSE
4,44,"Texture, Fragrance & Makeup",0.310344827586207,"combination",58,FALSE
5,52,"Purchase Experience & Satisfaction",0.166666666666667,"combination",48,FALSE
1,52,"Texture, Fragrance & Makeup",-0.0952380952380952,"dry",42,FALSE
5,14,"Texture, Fragrance & Makeup",0.75,"oily",8,FALSE
5,38,"Purchase Experience & Satisfaction",0.6,"oily",10,FALSE
4,48,"Problematic Skin (Acne/Sensitivity)",0.333333333333333,"combination",18,FALSE
5,36,"Purchase Experience & Satisfaction",0.146341463414634,"combination",41,FALSE
2,33,"Texture, Fragrance & Makeup",0.145454545454545,"combination",55,FALSE
5,28,"Moisterization",0.411764705882353,"combination",34,FALSE
5,19,"Moisterization",0.153846153846154,"combination",13,FALSE
5,125,"Problematic Skin (Acne/Sensitivity)",0.451612903225806,"combination",31,FALSE
1,7,"Moisterization",0.259259259259259,"normal",27,FALSE
5,45,"Purchase Experience & Satisfaction",0,"dry",24,FALSE
5,18,"Moisterization",0.2,"normal",40,FALSE
5,66,"Texture, Fragrance & Makeup",0.107142857142857,"oily",28,FALSE
5,68,"Problematic Skin (Acne/Sensitivity)",0.0862068965517241,"dry",58,FALSE
5,22,"Problematic Skin (Acne/Sensitivity)",-0.222222222222222,"combination",9,FALSE
5,39,"Moisterization",0.4,"combination",5,FALSE
5,110,"Texture, Fragrance & Makeup",0.121212121212121,"combination",33,FALSE
5,36,"Texture, Fragrance & Makeup",0.8,"dry",5,FALSE
1,19,"Problematic Skin (Acne/Sensitivity)",0.230769230769231,"combination",13,FALSE
5,28,"Purchase Experience & Satisfaction",0.333333333333333,"normal",39,FALSE
4,40,"Problematic Skin (Acne/Sensitivity)",0.333333333333333,"combination",24,FALSE
5,22,"Problematic Skin (Acne/Sensitivity)",0,"combination",7,FALSE
3,60,"Moisterization",0.258064516129032,"combination",31,FALSE
4,60,"Texture, Fragrance & Makeup",0.222222222222222,"combination",36,FALSE
4,32,"Purchase Experience & Satisfaction",0.15,"dry",80,FALSE
5,36,"Moisterization",0.0681818181818182,"combination",44,FALSE
4,17,"Moisterization",0.15,"combination",20,FALSE
5,14,"Purchase Experience & Satisfaction",0.157894736842105,"combination",19,FALSE
5,10,"Moisterization",0.156626506024096,"combination",83,FALSE
5,21,"Purchase Experience & Satisfaction",0.391304347826087,"normal",23,FALSE
5,38.5,"Texture, Fragrance & Makeup",0.769230769230769,"normal",13,FALSE
5,195,"Problematic Skin (Acne/Sensitivity)",0.384615384615385,"combination",13,FALSE
5,13,"Moisterization",0.285714285714286,"oily",7,FALSE
5,80,"Purchase Experience & Satisfaction",0.0689655172413793,"normal",29,FALSE
5,38,"Moisterization",0.222222222222222,"normal",27,FALSE
5,18,"Problematic Skin (Acne/Sensitivity)",0.3,"normal",10,FALSE
5,21,"Problematic Skin (Acne/Sensitivity)",0.545454545454545,"dry",11,FALSE
5,8,"Purchase Experience & Satisfaction",0.333333333333333,"combination",15,FALSE
5,19,"Moisterization",0.275862068965517,"oily",29,FALSE
5,38,"Purchase Experience & Satisfaction",0.051948051948052,"dry",77,FALSE
5,78,"Purchase Experience & Satisfaction",0.454545454545455,"combination",22,FALSE
5,18,"Moisterization",0.238805970149254,"combination",67,FALSE
3,19,"Purchase Experience & Satisfaction",0.1,"combination",30,TRUE
5,39,"Texture, Fragrance & Makeup",0.523809523809524,"normal",21,FALSE
3,49,"Moisterization",0.297297297297297,"combination",37,FALSE
3,36,"Problematic Skin (Acne/Sensitivity)",0.153846153846154,"combination",39,FALSE
5,245,"Problematic Skin (Acne/Sensitivity)",0.17948717948718,"combination",39,FALSE
3,100,"Purchase Experience & Satisfaction",0,"dry",15,FALSE
4,40,"Purchase Experience & Satisfaction",0.266666666666667,"dry",15,FALSE
5,65,"Purchase Experience & Satisfaction",0,"dry",12,FALSE
5,39,"Problematic Skin (Acne/Sensitivity)",0.4,"oily",5,FALSE
5,49,"Moisterization",0.476190476190476,"combination",21,FALSE
5,22,"Problematic Skin (Acne/Sensitivity)",0.380952380952381,"oily",21,FALSE
1,12,"Texture, Fragrance & Makeup",0.178571428571429,"normal",28,FALSE
4,27,"Moisterization",0.266666666666667,"dry",15,FALSE
5,38,"Purchase Experience & Satisfaction",0.133333333333333,"combination",15,FALSE
3,80,"Texture, Fragrance & Makeup",0.647058823529412,"dry",17,FALSE
5,60,"Problematic Skin (Acne/Sensitivity)",0.0952380952380952,"combination",21,FALSE
5,22,"Moisterization",0.0967741935483871,"normal",31,FALSE
5,49,"Purchase Experience & Satisfaction",0.15,"dry",40,FALSE
4,29,"Purchase Experience & Satisfaction",0.0689655172413793,"normal",29,FALSE
3,39,"Moisterization",0.243243243243243,"oily",37,FALSE
5,55,"Moisterization",0.428571428571429,"dry",35,FALSE
4,22,"Moisterization",0.229508196721311,"oily",61,FALSE
3,42,"Texture, Fragrance & Makeup",0.6,"combination",15,FALSE
1,92,"Purchase Experience & Satisfaction",0.0769230769230769,"combination",26,FALSE
4,99,"Purchase Experience & Satisfaction",0.625,"combination",8,FALSE
5,92,"Problematic Skin (Acne/Sensitivity)",0.5,"combination",4,FALSE
5,80,"Purchase Experience & Satisfaction",-0.0384615384615385,"combination",26,FALSE
5,39,"Problematic Skin (Acne/Sensitivity)",0.5,"combination",18,FALSE
5,8,"Purchase Experience & Satisfaction",0.473684210526316,"combination",19,FALSE
5,82,"Moisterization",0.0869565217391304,"combination",46,FALSE
3,32.5,"Texture, Fragrance & Makeup",0.208333333333333,"dry",24,FALSE
2,50,"Moisterization",0.173333333333333,"combination",75,FALSE
5,3,"Problematic Skin (Acne/Sensitivity)",0.5,"normal",10,FALSE
3,60,"Purchase Experience & Satisfaction",0.341463414634146,"combination",41,FALSE
5,35,"Texture, Fragrance & Makeup",0.3,"combination",30,FALSE
1,27,"Problematic Skin (Acne/Sensitivity)",0.186046511627907,"combination",43,FALSE
2,38,"Moisterization",0.333333333333333,"dry",27,FALSE
2,195,"Purchase Experience & Satisfaction",0.30952380952381,"combination",42,FALSE
3,8,"Texture, Fragrance & Makeup",0.0909090909090909,"dry",22,FALSE
4,24,"Moisterization",0.363636363636364,"combination",55,FALSE
5,20,"Moisterization",0,"oily",4,FALSE
5,89,"Moisterization",0.113636363636364,"dry",44,FALSE
3,24,"Moisterization",0.282051282051282,"dry",39,FALSE
5,24,"Problematic Skin (Acne/Sensitivity)",0.307692307692308,"combination",39,FALSE
5,49,"Texture, Fragrance & Makeup",1,"combination",9,FALSE
5,25,"Moisterization",0.324324324324324,"oily",37,FALSE
5,42,"Texture, Fragrance & Makeup",0.46969696969697,"dry",66,FALSE
2,24,"Texture, Fragrance & Makeup",0.434782608695652,"combination",23,FALSE
5,38,"Moisterization",0,"combination",27,FALSE
1,14,"Moisterization",-0.0714285714285714,"normal",56,TRUE
2,34,"Problematic Skin (Acne/Sensitivity)",0.333333333333333,"combination",9,FALSE
5,90,"Moisterization",0.222222222222222,"combination",36,FALSE
5,132,"Moisterization",0.2,"oily",25,FALSE
5,100,"Problematic Skin (Acne/Sensitivity)",0.5,"combination",24,FALSE
5,70,"Moisterization",0.224489795918367,"normal",49,FALSE
5,42,"Purchase Experience & Satisfaction",0,"combination",14,FALSE
5,49,"Texture, Fragrance & Makeup",0.714285714285714,"combination",14,FALSE
4,39,"Moisterization",0.117647058823529,"oily",34,FALSE
5,18,"Moisterization",0.2,"combination",30,FALSE
5,19,"Moisterization",0.185185185185185,"normal",27,FALSE
5,36,"Texture, Fragrance & Makeup",1.44444444444444,"normal",9,FALSE
5,50,"Problematic Skin (Acne/Sensitivity)",0.525423728813559,"combination",59,FALSE
3,36,"Texture, Fragrance & Makeup",0.461538461538462,"combination",13,FALSE
5,18,"Purchase Experience & Satisfaction",0.173913043478261,"dry",46,FALSE
5,20,"Problematic Skin (Acne/Sensitivity)",0.0392156862745098,"dry",51,FALSE
4,56,"Texture, Fragrance & Makeup",0.1875,"combination",48,FALSE
5,24,"Texture, Fragrance & Makeup",0.16,"combination",50,FALSE
5,24,"Moisterization",0.212121212121212,"combination",33,FALSE
3,68,"Purchase Experience & Satisfaction",0,"combination",26,FALSE
5,125,"Texture, Fragrance & Makeup",0.142857142857143,"combination",42,FALSE
5,60,"Moisterization",0.159090909090909,"dry",44,FALSE
5,52,"Problematic Skin (Acne/Sensitivity)",0.125,"normal",48,FALSE
3,14,"Purchase Experience & Satisfaction",0.3,"combination",20,FALSE
5,48,"Purchase Experience & Satisfaction",0.2,"dry",10,FALSE
2,34,"Purchase Experience & Satisfaction",-0.555555555555556,"dry",9,FALSE
5,8,"Purchase Experience & Satisfaction",0.129032258064516,"combination",62,FALSE
5,32,"Texture, Fragrance & Makeup",0.304347826086957,"dry",46,FALSE
5,12,"Purchase Experience & Satisfaction",0.159420289855072,"oily",69,FALSE
5,60,"Purchase Experience & Satisfaction",0.116883116883117,"normal",77,FALSE
5,38,"Moisterization",0.303571428571429,"normal",56,FALSE
4,54,"Moisterization",0.25,"combination",52,FALSE
5,28,"Problematic Skin (Acne/Sensitivity)",0.3,"combination",20,FALSE
5,245,"Purchase Experience & Satisfaction",0.195652173913043,"dry",46,FALSE
2,24,"Problematic Skin (Acne/Sensitivity)",0.111111111111111,"dry",18,FALSE
5,68,"Moisterization",-0.166666666666667,"combination",12,FALSE
2,36,"Texture, Fragrance & Makeup",0.333333333333333,"normal",9,FALSE
4,52,"Moisterization",0.163265306122449,"normal",49,FALSE
3,24,"Texture, Fragrance & Makeup",0.16,"dry",25,FALSE
5,50,"Moisterization",0.538461538461538,"dry",26,FALSE
4,34,"Purchase Experience & Satisfaction",0.078125,"oily",64,FALSE
5,46,"Texture, Fragrance & Makeup",0.166666666666667,"combination",42,FALSE
5,40,"Texture, Fragrance & Makeup",0.310344827586207,"combination",29,FALSE
4,14,"Texture, Fragrance & Makeup",0.620689655172414,"dry",29,FALSE
5,3,"Problematic Skin (Acne/Sensitivity)",0.238095238095238,"combination",21,FALSE
5,58,"Problematic Skin (Acne/Sensitivity)",0.102040816326531,"combination",49,FALSE
5,110,"Moisterization",0.0869565217391304,"dry",23,FALSE
5,50,"Problematic Skin (Acne/Sensitivity)",0.444444444444444,"combination",18,FALSE
5,60,"Texture, Fragrance & Makeup",0.15,"oily",20,FALSE
4,110,"Texture, Fragrance & Makeup",0.3,"combination",10,FALSE
4,48,"Moisterization",0.333333333333333,"dry",39,FALSE
5,39,"Moisterization",1,"oily",8,FALSE
1,65,"Purchase Experience & Satisfaction",-0.238095238095238,"dry",21,FALSE
4,39,"Texture, Fragrance & Makeup",0.428571428571429,"combination",7,FALSE
5,195,"Moisterization",0.1,"normal",20,FALSE
4,42,"Problematic Skin (Acne/Sensitivity)",0.375,"combination",24,FALSE
5,24,"Moisterization",0,"oily",13,FALSE
4,68,"Problematic Skin (Acne/Sensitivity)",0.217391304347826,"dry",23,FALSE
4,39,"Purchase Experience & Satisfaction",0.0886075949367089,"combination",79,FALSE
5,18,"Moisterization",0.113636363636364,"dry",44,FALSE
5,28,"Texture, Fragrance & Makeup",0.352941176470588,"normal",34,FALSE
4,195,"Texture, Fragrance & Makeup",0.142857142857143,"combination",14,FALSE
5,55,"Texture, Fragrance & Makeup",0.230769230769231,"combination",39,FALSE
5,74,"Texture, Fragrance & Makeup",0.4,"normal",10,FALSE
4,9.99,"Texture, Fragrance & Makeup",0.727272727272727,"combination",11,FALSE
5,41,"Moisterization",0.523809523809524,"normal",21,FALSE
1,6,"Moisterization",0,"dry",6,FALSE
3,65,"Moisterization",-0.0588235294117647,"dry",17,FALSE
5,38,"Purchase Experience & Satisfaction",0.181818181818182,"oily",66,FALSE
5,60,"Moisterization",0.272727272727273,"combination",11,FALSE
4,32,"Purchase Experience & Satisfaction",0.0681818181818182,"oily",44,FALSE
4,38,"Texture, Fragrance & Makeup",0,"combination",36,FALSE
5,17,"Problematic Skin (Acne/Sensitivity)",0.166666666666667,"combination",36,FALSE
4,24,"Purchase Experience & Satisfaction",0.357142857142857,"combination",14,FALSE
3,49,"Problematic Skin (Acne/Sensitivity)",0.169230769230769,"combination",65,FALSE
5,100,"Texture, Fragrance & Makeup",0.19047619047619,"dry",21,FALSE
5,64,"Texture, Fragrance & Makeup",0.5,"combination",14,FALSE
5,68,"Problematic Skin (Acne/Sensitivity)",0.131578947368421,"dry",38,FALSE
5,40,"Moisterization",0.0606060606060606,"combination",33,FALSE
4,45,"Purchase Experience & Satisfaction",0.217391304347826,"oily",23,FALSE
5,15,"Problematic Skin (Acne/Sensitivity)",0.666666666666667,"combination",12,FALSE
5,38,"Texture, Fragrance & Makeup",0.272727272727273,"combination",11,FALSE
5,36,"Texture, Fragrance & Makeup",0,"combination",4,FALSE
5,72,"Moisterization",0.34375,"oily",32,FALSE
5,28,"Problematic Skin (Acne/Sensitivity)",0.4,"normal",20,FALSE
5,90,"Moisterization",0.16,"dry",25,FALSE
5,39,"Problematic Skin (Acne/Sensitivity)",0.375,"combination",16,FALSE
5,19,"Purchase Experience & Satisfaction",0.115384615384615,"combination",26,FALSE
5,17,"Problematic Skin (Acne/Sensitivity)",0,"oily",32,FALSE
5,22,"Problematic Skin (Acne/Sensitivity)",0.0196078431372549,"dry",51,FALSE
5,39,"Texture, Fragrance & Makeup",0.244444444444444,"combination",45,FALSE
5,28,"Moisterization",0.65,"combination",20,FALSE
5,36,"Texture, Fragrance & Makeup",0.727272727272727,"oily",11,FALSE
4,6,"Moisterization",0.166666666666667,"combination",12,FALSE
5,48,"Problematic Skin (Acne/Sensitivity)",0.133333333333333,"combination",45,FALSE
1,35,"Moisterization",0.285714285714286,"dry",14,FALSE
5,105,"Purchase Experience & Satisfaction",0,"combination",21,FALSE
4,14,"Purchase Experience & Satisfaction",0.037037037037037,"combination",27,FALSE
5,145,"Problematic Skin (Acne/Sensitivity)",0.411764705882353,"dry",17,FALSE
1,11.99,"Moisterization",0.142857142857143,"oily",14,FALSE
5,50,"Moisterization",0.215686274509804,"dry",51,FALSE
4,52,"Purchase Experience & Satisfaction",0.149253731343284,"combination",67,FALSE
4,24,"Texture, Fragrance & Makeup",0.0967741935483871,"combination",31,FALSE
5,74,"Texture, Fragrance & Makeup",0.619047619047619,"oily",21,FALSE
5,54,"Moisterization",0.217391304347826,"normal",23,FALSE
5,35,"Purchase Experience & Satisfaction",0.384615384615385,"combination",39,FALSE
3,6,"Problematic Skin (Acne/Sensitivity)",0.0350877192982456,"combination",57,FALSE
3,90,"Moisterization",0.153846153846154,"normal",13,FALSE
5,26,"Purchase Experience & Satisfaction",0.142857142857143,"normal",49,FALSE
5,39,"Texture, Fragrance & Makeup",0.5,"dry",22,FALSE
4,50,"Texture, Fragrance & Makeup",0.292682926829268,"combination",41,FALSE
5,380,"Purchase Experience & Satisfaction",0.0952380952380952,"oily",105,FALSE
5,46,"Purchase Experience & Satisfaction",0.173913043478261,"combination",23,FALSE
1,39,"Purchase Experience & Satisfaction",0.1,"oily",20,FALSE
5,10.9,"Purchase Experience & Satisfaction",0.211267605633803,"dry",71,FALSE
5,21,"Problematic Skin (Acne/Sensitivity)",0.285714285714286,"combination",21,FALSE
1,14,"Texture, Fragrance & Makeup",0.333333333333333,"normal",12,FALSE
5,39,"Problematic Skin (Acne/Sensitivity)",0.88235294117647,"combination",17,FALSE
5,21,"Purchase Experience & Satisfaction",0.191489361702128,"combination",47,FALSE
3,49,"Moisterization",0.0689655172413793,"normal",29,FALSE
5,50,"Problematic Skin (Acne/Sensitivity)",0.25,"normal",8,FALSE
3,14,"Moisterization",0.135135135135135,"combination",74,FALSE
4,48,"Problematic Skin (Acne/Sensitivity)",0.271186440677966,"dry",59,FALSE
4,66,"Texture, Fragrance & Makeup",0.31578947368421,"combination",38,FALSE
5,49,"Moisterization",-0.015625,"oily",64,FALSE
5,26,"Purchase Experience & Satisfaction",0.53125,"normal",32,FALSE
5,26,"Moisterization",0.27906976744186,"dry",43,FALSE
5,25,"Problematic Skin (Acne/Sensitivity)",0.214285714285714,"combination",28,FALSE
4,49,"Purchase Experience & Satisfaction",0.272727272727273,"dry",11,FALSE
5,14,"Texture, Fragrance & Makeup",0.354838709677419,"normal",31,FALSE
5,16,"Problematic Skin (Acne/Sensitivity)",0.146341463414634,"combination",41,FALSE
5,40,"Problematic Skin (Acne/Sensitivity)",0.307692307692308,"combination",13,FALSE
5,28,"Texture, Fragrance & Makeup",0.192307692307692,"combination",78,FALSE
5,68,"Problematic Skin (Acne/Sensitivity)",0.25,"combination",12,FALSE
3,22,"Purchase Experience & Satisfaction",0.2,"combination",15,FALSE
